objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23766E+18,168.1203919,42.2087479,19.51749,18.20075,17.70016,17.54399,17.47444,3840,301,6,92,3.74487E+18,STAR,-0.000285441,3326,54943,448
1.23766E+18,168.2917589,42.27232204,18.60646,17.75328,17.38061,17.23131,17.20422,3840,301,6,93,3.74489E+18,STAR,0.000357612,3326,54943,527
1.23766E+18,236.4700926,47.91585006,19.32473,17.89345,17.19514,16.81608,16.52689,3226,301,5,24,1.31516E+18,GALAXY,0.1148261,1168,52731,405
1.23767E+18,159.8351637,25.04510309,19.55846,18.02147,17.22412,16.78193,16.41864,5112,301,3,330,2.64815E+18,GALAXY,0.08013759,2352,53770,111
1.23765E+18,6.389923951,-9.713064098,18.83966,17.73974,17.32192,16.95736,16.85481,1740,301,4,64,7.35353E+17,GALAXY,0.0744924,653,52145,511
1.23766E+18,26.30995314,0.971380213,19.50229,19.04019,18.91453,18.91212,18.72422,4263,301,6,291,7.87104E+17,QSO,0.8251885,699,52202,363
1.23766E+18,214.2105064,34.55494203,19.43437,17.71771,16.89771,16.50863,16.22072,4512,301,5,106,2.07069E+18,GALAXY,0.08344515,1839,53471,581
1.23767E+18,119.2834929,10.59659586,16.80198,14.99533,14.19926,13.78436,13.45659,5137,301,3,37,2.72251E+18,GALAXY,0.04616253,2418,53794,307
1.23767E+18,157.189146,22.10464974,17.7587,16.86173,16.50753,16.29467,16.14775,5137,301,3,291,2.66389E+18,GALAXY,0.04155118,2366,53741,35
1.23766E+18,320.4004577,-0.545820336,18.84058,17.35304,16.73676,16.49956,16.39533,4207,301,2,107,1.71367E+18,STAR,-0.000153269,1522,52932,189
1.23766E+18,320.5512641,-0.519516916,17.78769,16.83822,16.58624,16.49965,16.47526,4207,301,2,108,4.71979E+18,STAR,-0.001893528,4192,55469,68
1.23765E+18,161.6591693,66.09444436,19.35079,18.76141,18.39688,18.31624,18.91912,1412,301,4,107,5.51776E+17,GALAXY,0.01154086,490,51929,311
1.23767E+18,43.01584736,34.01012636,17.93136,16.4223,15.75872,15.48061,15.33047,5934,301,4,167,8.16737E+18,STAR,-0.000148439,7254,56625,351
1.23766E+18,230.7456252,49.75126298,18.73379,17.24634,16.67967,16.46458,16.38508,3225,301,2,135,2.75739E+18,STAR,-0.000185533,2449,54271,231
1.23767E+18,278.4161281,42.2141956,17.47135,15.49725,14.79738,14.60784,14.51073,5416,301,5,124,3.15037E+18,STAR,-0.000105547,2798,54397,380
1.23765E+18,142.904944,-0.903859499,19.48271,19.33539,19.10367,19.12061,19.04923,756,301,1,181,5.36011E+17,QSO,1.060393,476,52314,300
1.23767E+18,180.9560818,22.38624664,19.35365,19.24618,18.99816,19.11531,19.32077,5183,301,3,324,2.97698E+18,QSO,1.164272,2644,54210,360
1.23767E+18,182.6526119,22.45567664,18.73202,17.84299,17.51998,17.43182,17.36641,5183,301,3,334,6.72623E+18,STAR,-2.39E-05,5974,56314,384
1.23766E+18,130.3962599,4.923312233,19.55643,18.34923,17.89712,17.71573,17.66377,2986,301,5,79,3.70762E+18,STAR,0.000166,3293,54921,99
1.23767E+18,205.3916964,17.45187627,19.25204,17.46587,16.56556,16.15126,15.8156,5326,301,6,36,2.93538E+18,GALAXY,0.09099925,2607,54184,568
1.23767E+18,234.3850704,14.64900845,18.19289,16.99608,16.44816,16.05157,15.87103,5330,301,2,37,3.11666E+18,GALAXY,0.08975561,2768,54265,610
1.23767E+18,236.0754397,14.08820053,18.82945,17.47803,16.86575,16.48815,16.23358,5330,301,2,48,2.83403E+18,GALAXY,0.08316763,2517,54567,504
1.23767E+18,179.2971504,27.30470876,17.89946,17.02773,16.7281,16.60175,16.54783,5115,301,3,58,7.20807E+18,STAR,5.13E-05,6402,56334,210
1.23767E+18,17.82087922,16.98376339,17.03773,16.11668,15.6999,15.52521,15.4658,4829,301,4,53,3.15715E+18,STAR,-0.000348927,2804,54368,459
1.23766E+18,188.2989784,43.26786062,19.06524,17.7605,17.08725,16.69305,16.42894,3893,301,5,191,1.63716E+18,GALAXY,0.06612714,1454,53090,380
1.23767E+18,152.4430399,17.59653049,18.76135,17.51757,17.07034,16.90463,16.89164,5935,301,5,241,2.91283E+18,STAR,1.80E-05,2587,54138,473
1.23767E+18,119.980895,9.390251787,18.86961,17.3311,16.74955,16.56429,16.48159,5935,301,5,23,3.31016E+18,STAR,0.000152381,2940,54508,52
1.23767E+18,301.8818547,60.23613223,18.20239,15.69526,14.70661,14.33585,14.13267,6162,301,3,269,2.87567E+18,STAR,-0.0001372,2554,54263,439
1.23766E+18,222.4520925,45.95239843,19.24571,18.37959,18.09561,18.00628,17.97119,3918,301,3,173,7.58531E+18,STAR,-0.000340668,6737,56365,434
1.23767E+18,196.8461562,34.35951139,19.18529,18.64146,18.04491,17.67424,17.46566,4552,301,3,166,2.26987E+18,GALAXY,0.237859,2016,53799,203
1.23766E+18,132.3889957,31.55943146,19.44195,18.07611,17.37401,17.00476,16.76617,3606,301,4,60,1.43003E+18,GALAXY,0.06859836,1270,52991,509
1.23766E+18,126.1202306,27.30497587,17.60543,16.51058,16.1493,16.06205,16.03002,3606,301,3,14,1.42658E+18,STAR,2.22E-05,1267,52932,224
1.23766E+18,231.1023031,47.44560391,18.53522,17.27804,16.84381,16.69232,16.62156,3187,301,4,36,1.49862E+18,STAR,-0.000280099,1331,52766,167
1.23766E+18,251.0858954,39.39945931,19.43966,18.52056,18.20723,18.10276,18.0449,2335,301,1,37,6.7982E+18,STAR,-0.00087937,6038,56090,50
1.23767E+18,278.2710891,22.25795836,19.46832,18.11394,17.53211,17.26986,17.12793,4828,301,6,193,2.86219E+18,STAR,-4.81E-06,2542,53919,564
1.23767E+18,312.9146268,1.39005334,17.22469,15.6014,14.94681,14.71033,14.56006,4828,301,1,457,3.16945E+18,STAR,0.000171969,2815,54414,140
1.23767E+18,183.6207527,34.42574123,19.34538,18.45775,18.20512,18.10617,18.08167,4552,301,2,93,2.25078E+18,STAR,-0.000287864,1999,53503,398
1.23767E+18,306.5045432,-12.52220052,19.45796,18.42778,18.28087,18.28841,18.35433,5421,301,6,215,3.53211E+18,STAR,-0.000340326,3137,54730,589
1.23767E+18,119.8066603,34.05563827,18.70655,17.10506,16.30602,15.88571,15.60627,6709,301,4,39,1.00323E+18,GALAXY,0.0707481,891,52584,198
1.23765E+18,198.1577546,0.531189662,18.15986,17.28056,16.88971,16.72071,16.62222,752,301,5,365,8.39492E+18,STAR,0.000452828,7456,56727,764
1.23766E+18,199.9386117,7.935389172,17.30166,16.37973,16.07863,15.97017,15.94601,3842,301,5,125,2.02341E+18,STAR,0.00036706,1797,54507,624
1.23765E+18,171.9040379,5.100738725,18.01676,16.80103,16.30285,15.98032,15.80156,2126,301,4,352,9.42476E+17,GALAXY,0.04014502,837,52642,354
1.23765E+18,144.5766498,4.094140131,17.66456,15.78812,14.74463,14.19996,13.76397,2126,301,4,170,6.40799E+17,GALAXY,0.02299061,569,52264,588
1.23768E+18,10.19501781,26.24067426,19.24549,17.24365,16.21071,15.74605,15.38976,8103,301,1,156,7.07541E+18,GALAXY,0.1002018,6284,56310,918
1.23767E+18,160.1909005,22.62724354,17.7241,16.44122,15.83455,15.42422,15.17363,5137,301,3,310,2.7889E+18,GALAXY,0.06482423,2477,54058,185
1.23767E+18,121.1681835,10.75356469,19.11098,17.98803,17.54449,17.33664,17.26815,5137,301,2,49,2.72246E+18,GALAXY,0.03426944,2418,53794,118
1.23765E+18,221.7336309,0.038727592,16.81096,15.53693,15.06481,14.9075,14.8363,752,301,4,522,3.30344E+18,STAR,-1.02E-05,2934,54626,195
1.23765E+18,224.8483528,0.010337405,18.48796,17.55045,17.24175,17.12707,17.0925,752,301,4,543,3.49114E+17,STAR,-8.59E-06,310,51990,310
1.23766E+18,236.9529785,33.5264314,19.12554,17.4451,16.74201,16.3133,16.1593,3926,301,3,75,1.57968E+18,GALAXY,0.06850641,1403,53227,172
1.23766E+18,253.5440674,40.44952418,18.43401,17.10482,16.54065,16.29927,16.18342,2335,301,6,38,2.45569E+18,STAR,-0.000521248,2181,53524,355
1.23766E+18,253.5474221,40.09073444,19.17007,17.85257,17.32417,17.09241,16.97144,2335,301,6,41,2.45568E+18,STAR,-0.000157287,2181,53524,327
1.23766E+18,254.7953796,38.90611669,19.08217,17.51406,16.91265,16.70369,16.61907,2335,301,6,51,2.45565E+18,STAR,-0.000314561,2181,53524,225
1.23766E+18,182.6338329,13.06720848,18.67649,17.63242,17.21856,17.08335,17.07028,3804,301,5,166,3.61753E+18,STAR,-0.000118158,3213,54865,66
1.23766E+18,200.1080074,46.5589828,19.2606,17.89039,17.22758,16.80526,16.573,3699,301,4,90,1.64496E+18,GALAXY,0.09939075,1461,53062,67
1.23766E+18,210.4073813,44.75070425,18.81808,17.35077,16.60319,16.19237,15.90818,3699,301,4,140,1.65182E+18,GALAXY,0.1234728,1467,53115,439
1.23766E+18,214.4102585,43.75488965,19.48171,18.11744,17.40552,17.03178,16.7777,3699,301,4,160,1.56965E+18,GALAXY,0.1096594,1394,53108,514
1.23766E+18,143.7696797,30.61506213,19.5268,18.11742,17.58201,17.37541,17.2803,4508,301,5,212,3.28101E+18,STAR,0.000174931,2914,54533,484
1.23768E+18,12.41003035,19.28131812,17.63235,16.61934,16.26619,16.1248,16.08111,7913,301,2,36,8.57734E+18,STAR,-0.001179424,7618,56898,866
1.23766E+18,14.53832932,0.971373218,19.44915,17.86403,17.11742,16.80194,16.64714,4263,301,6,213,3.50391E+18,STAR,-0.000170244,3112,54802,404
1.23766E+18,251.2120558,24.5736433,18.26271,17.0683,17.14656,17.21421,17.24916,3926,301,5,177,1.59215E+18,STAR,-0.00053049,1414,53135,466
1.23765E+18,252.7727235,40.1273829,17.21579,15.95354,16.01707,16.07224,16.13285,2207,301,1,95,3.85863E+18,STAR,-0.000451029,3427,54979,610
1.23766E+18,125.7772753,33.03596843,18.43092,17.17822,16.67664,16.48031,16.38179,2964,301,6,14,3.5827E+18,STAR,0.000295186,3182,54828,331
1.23766E+18,181.5379921,51.03931448,19.25163,17.25827,16.37451,16.03489,15.84807,2964,301,6,307,3.28661E+18,STAR,0.000124348,2919,54537,403
1.23766E+18,212.7827538,14.05757473,16.57766,15.5233,15.43078,15.42297,15.4666,3996,301,5,57,1.91871E+18,STAR,-0.000362318,1704,53178,627
1.23767E+18,346.7007088,7.172360521,19.23929,18.29016,17.90777,17.7742,17.71772,5598,301,4,27,4.96993E+18,STAR,-0.000739502,4414,55882,744
1.23767E+18,72.12871798,20.87844811,18.89346,17.40636,16.73866,16.42101,16.24447,6003,301,1,195,3.01854E+18,STAR,0.000105044,2681,54397,20
1.23766E+18,237.140617,38.90328665,17.72759,17.36299,17.17781,17.12708,17.17509,3964,301,4,159,1.89151E+18,QSO,1.385778,1680,53171,9
1.23767E+18,123.9826116,43.38733794,19.31737,19.22465,19.26258,19.05793,18.91486,6573,301,6,258,6.14886E+17,QSO,2.007316,546,52205,526
1.23767E+18,143.3429913,17.18539418,18.68849,17.44336,16.74359,16.33867,16.07249,5183,301,3,86,2.6663E+18,GALAXY,0.08793475,2368,53758,621
1.23766E+18,260.7693551,28.41818832,17.83134,15.97581,15.28642,15.05178,14.9532,2335,301,4,128,2.45681E+18,STAR,4.12E-05,2182,53905,363
1.23766E+18,261.4865834,27.36307587,18.62247,17.39181,16.82646,16.57831,16.47182,2335,301,4,136,2.45685E+18,STAR,-0.000168184,2182,53905,503
1.23766E+18,146.0799226,35.33015913,19.16385,17.42924,16.56925,16.156,15.84838,3647,301,3,60,1.79485E+18,GALAXY,0.04293239,1594,52992,584
1.23768E+18,1.803027608,1.98192222,18.98855,18.11194,17.87704,17.77381,17.74623,7712,301,2,341,1.06274E+19,STAR,-0.000676862,9439,58015,97
1.23767E+18,101.9345147,28.7201828,19.03762,17.97886,17.54814,17.38089,17.28352,6585,301,4,125,3.01304E+18,STAR,-0.000324298,2676,54179,476
1.23765E+18,7.376513142,-10.0427574,18.23522,16.79957,16.21602,15.96103,15.82477,1740,301,3,71,2.15273E+18,STAR,-0.000944877,1912,53293,36
1.23765E+18,7.502179402,-10.03508229,19.42181,18.48547,18.22481,18.13621,18.1429,1740,301,3,71,3.49598E+18,STAR,-0.000758652,3105,54825,238
1.23766E+18,34.07272331,-1.198723788,19.36992,18.09574,17.51668,17.11204,16.90569,4263,301,1,343,4.56013E+17,GALAXY,0.09666596,405,51816,85
1.23767E+18,328.9686065,45.82025731,17.62808,16.22809,15.67356,15.46072,15.33882,6162,301,3,413,2.8779E+18,STAR,-1.71E-05,2556,54000,381
1.23767E+18,108.3869806,40.22595159,17.51878,16.37445,16.12635,16.04835,16.04412,6573,301,5,178,3.30806E+18,STAR,-0.000132936,2938,54526,619
1.23765E+18,339.0668288,13.48741325,18.22367,16.92016,16.46518,16.31078,16.26494,1739,301,3,167,3.52189E+18,STAR,-0.000106749,3128,54776,270
1.23766E+18,250.8485981,31.85794632,19.50862,17.2367,16.2935,15.95203,15.76908,3705,301,2,334,3.91825E+18,STAR,-1.23E-06,3480,54999,431
1.23765E+18,196.9396509,0.605902899,18.42417,17.51687,17.1974,17.08877,17.04342,752,301,5,357,8.39486E+18,STAR,0.000374977,7456,56727,560
1.23765E+18,198.494288,0.572590311,18.35743,17.20461,16.71354,16.5186,16.41602,752,301,5,367,8.39494E+18,STAR,0.000107183,7456,56727,841
1.23767E+18,153.103643,29.45973219,19.30992,19.20912,18.96076,18.98843,19.05964,4576,301,1,265,1.27792E+19,QSO,1.30035,11350,58455,958
1.23768E+18,332.3665204,2.75253474,18.58408,18.50093,18.30104,18.41089,18.52118,7712,301,5,145,1.2769E+19,QSO,1.114864,11341,58428,471
1.23765E+18,182.4415816,5.207564917,18.12885,17.05085,16.64964,16.38725,16.22158,2126,301,4,422,9.48168E+17,GALAXY,0.04058908,842,52376,582
1.23766E+18,117.4348588,50.96003329,18.37284,17.41093,17.06018,16.91058,16.87234,4264,301,4,102,4.14231E+18,STAR,-0.000196274,3679,55209,440
1.23766E+18,16.28874636,0.882996615,18.35976,18.0011,18.0146,17.96661,18.04696,4263,301,6,224,1.05756E+19,QSO,0.6509681,9393,58100,35
1.23766E+18,185.0533709,4.612692943,18.85376,17.63624,17.09915,16.77308,16.58518,2247,301,3,162,9.50278E+17,GALAXY,0.07916908,844,52378,67
1.23766E+18,131.2521653,3.355625828,18.22904,16.95616,16.40289,16.0696,15.8717,2986,301,1,84,6.35122E+17,GALAXY,0.06282379,564,52224,416
1.23766E+18,135.3917331,3.729637737,18.56219,17.10333,16.28548,15.87456,15.56068,2986,301,1,112,6.37353E+17,GALAXY,0.08588689,566,52238,342
1.23766E+18,140.3714017,4.233610447,19.22506,17.54836,16.81158,16.43433,16.18532,2986,301,1,145,6.39602E+17,GALAXY,0.1006509,568,52254,330
1.23766E+18,148.4049624,4.91757521,19.59972,18.2834,17.44902,17.01706,16.72774,2986,301,1,199,6.43044E+17,GALAXY,0.1222137,571,52286,563
1.23766E+18,160.1260153,5.553602263,19.09887,17.82315,17.30208,17.02245,16.80243,2986,301,1,277,6.49813E+17,GALAXY,0.02658146,577,52367,613
1.23766E+18,173.2408044,7.542065092,19.46548,17.68007,16.77691,16.35889,16.02804,3841,301,4,57,1.82294E+18,GALAXY,0.07155412,1619,53084,383
1.23766E+18,184.0187268,7.575288724,19.52641,17.85985,16.92815,16.43853,16.03423,3841,301,4,128,1.82863E+18,GALAXY,0.0737377,1624,53386,600
1.23765E+18,173.3171236,-2.093078352,19.10048,17.99253,17.55336,17.2478,17.08404,1140,301,4,136,3.68286E+17,GALAXY,0.06687561,327,52294,426
1.23767E+18,209.808398,20.47816832,19.08495,17.85604,17.2421,16.91568,16.62724,5183,301,3,504,3.11876E+18,GALAXY,0.06292284,2770,54510,79
1.23766E+18,116.7967135,27.6222136,18.23172,17.26519,16.98849,16.86762,16.80546,2864,301,6,58,2.31377E+18,STAR,0.000889952,2055,53729,176
1.23767E+18,179.6692866,20.80165628,19.1069,18.045,17.63026,17.36608,17.21332,5314,301,6,22,2.93644E+18,GALAXY,0.06758387,2608,54474,322
1.23767E+18,219.8049084,14.35109261,18.75476,17.88537,17.61535,17.5261,17.49298,5322,301,3,68,6.15664E+18,STAR,-0.000100483,5468,56014,782
1.23767E+18,303.4019415,-12.09912606,17.63814,16.46943,16.57342,16.68162,16.73452,5421,301,4,195,3.53321E+18,STAR,-0.000584667,3138,54740,495
1.23766E+18,133.8179936,32.33542342,19.31589,17.59252,16.62514,16.18557,15.84631,3606,301,4,69,1.43107E+18,GALAXY,0.1137809,1271,52974,200
1.23766E+18,128.9774512,29.69243537,19.5895,17.29891,16.24733,15.80709,15.45894,3606,301,4,36,1.42885E+18,GALAXY,0.1065386,1269,52937,289
1.23766E+18,131.746111,55.16467362,19.14887,17.70859,16.97056,16.54181,16.29647,3600,301,3,18,5.02306E+17,GALAXY,0.1109353,446,51899,564
1.23766E+18,118.0047896,21.16043398,19.26001,18.99466,18.90389,18.68099,18.75143,3605,301,3,53,1.42217E+18,QSO,1.682009,1263,52708,561
1.23766E+18,113.1066053,46.61642692,19.09892,17.79578,17.06725,16.6288,16.33705,4294,301,6,43,2.10213E+18,GALAXY,0.07083911,1867,53317,283
1.23766E+18,120.0333014,55.02869765,18.56826,17.54604,17.15276,16.89504,16.72879,4294,301,6,106,2.10665E+18,GALAXY,0.05357005,1871,53384,349
1.23767E+18,302.8183647,-11.05838094,18.38748,17.07874,16.50219,16.26294,16.12915,5415,301,5,30,2.59311E+18,STAR,-0.000113342,2303,54629,599
1.23766E+18,182.9758322,40.73198053,18.91717,17.50408,16.73502,16.32396,16.05177,4469,301,5,438,2.2463E+18,GALAXY,0.1227575,1995,53415,477
1.23767E+18,112.3258937,41.2790596,18.33992,17.15907,16.72563,16.57157,16.49403,6573,301,5,199,2.09868E+18,STAR,-1.00E-05,1864,53313,7
1.23766E+18,169.820033,42.44197817,18.84466,17.97656,17.63374,17.49477,17.47226,3840,301,6,101,9.42067E+18,STAR,0.000229852,8367,57429,950
1.23766E+18,178.0398843,43.17082699,18.76967,17.8132,17.45393,17.33617,17.30355,3840,301,6,141,9.42503E+18,STAR,0.00021437,8371,57786,454
1.23766E+18,261.0555171,27.94868471,18.49976,17.6634,17.31023,17.16737,17.14023,2335,301,4,131,2.45684E+18,GALAXY,0.000118796,2182,53905,449
1.23766E+18,207.458819,45.7985766,18.61743,17.57102,17.21834,16.98792,16.84184,3699,301,5,125,1.64962E+18,GALAXY,0.05811963,1465,53082,632
1.23767E+18,113.5141016,41.82214331,17.92193,16.79427,16.44464,16.33578,16.29477,6573,301,6,206,3.02091E+18,STAR,6.58E-05,2683,54153,444
1.23767E+18,278.7778423,22.18253006,18.97169,17.54306,16.9096,16.60918,16.42567,4828,301,6,196,2.8532E+18,STAR,-0.000763672,2534,53917,601
1.23766E+18,343.7572815,0.07993856,19.36439,18.00036,17.157,16.74767,16.43511,4192,301,4,247,4.26759E+17,GALAXY,0.1119051,379,51789,156
1.23766E+18,215.0430885,50.48328189,16.9143,15.9415,15.69614,15.61318,15.60877,3180,301,2,75,1.17659E+18,STAR,-0.000131128,1045,52725,99
1.23766E+18,215.8551587,43.24146468,19.00947,16.92179,15.93966,15.51602,15.17435,3699,301,4,168,1.56951E+18,GALAXY,0.1028579,1394,53108,21
1.23766E+18,221.0944282,41.61982205,17.53591,16.04739,15.33247,14.96265,14.70767,3699,301,4,196,1.57177E+18,GALAXY,0.05894581,1396,53112,36
1.23768E+18,333.8096033,18.80400587,17.95819,17.02071,16.71356,16.56499,16.54563,8108,301,2,76,8.53219E+18,STAR,-0.001044066,7578,56956,442
1.23766E+18,131.8159845,30.18517358,18.21447,17.26295,16.97738,16.87874,16.87443,3606,301,2,52,1.17443E+19,STAR,-9.82E-05,10431,58137,294
1.23766E+18,203.6396848,45.19499601,18.66032,18.34026,18.24692,18.28231,18.11298,3699,301,2,108,1.64719E+18,QSO,0.7399477,1463,53063,1
1.23768E+18,359.882563,-6.66206897,18.72601,18.10753,17.93541,18.08541,17.95069,8100,301,5,319,8.04703E+18,QSO,0.7986247,7147,56574,802
1.23767E+18,245.438449,9.710240856,18.25812,17.1578,16.64405,16.4326,16.3406,5308,301,2,356,2.84758E+18,STAR,0.000292447,2529,54585,639
1.23767E+18,18.49809955,-0.546844001,18.71183,18.4937,17.83704,17.34769,17.21318,4858,301,2,478,4.48191E+17,QSO,0.1806196,398,51789,303
1.23767E+18,18.68114924,-0.548685711,18.96193,17.77337,17.37391,17.13887,16.94978,4858,301,2,479,4.48195E+17,GALAXY,0.03449688,398,51789,314
1.23767E+18,14.54244829,-0.626080553,19.23831,17.3207,16.47337,16.07138,15.73714,4858,301,2,451,4.44779E+17,GALAXY,0.04452216,395,51783,177
1.23767E+18,116.0147577,41.91149121,19.59574,17.35744,16.39312,16.05395,15.8674,6573,301,5,218,3.5591E+18,STAR,1.50E-05,3161,54779,463
1.23765E+18,124.4926276,44.59841554,18.93899,17.36448,16.57951,16.12884,15.81434,2076,301,5,144,6.15986E+17,GALAXY,0.05606942,547,51959,433
1.23766E+18,241.963137,37.09597042,18.86541,18.75418,18.64239,18.36702,18.13616,3180,301,2,231,5.85475E+18,QSO,2.071356,5200,56091,252
1.23767E+18,150.9173627,14.40888587,17.90556,17.04701,16.70301,16.57091,16.51696,5972,301,3,236,3.65708E+18,STAR,0.000225476,3248,54880,574
1.23766E+18,186.3009915,40.71474874,19.10491,17.35458,16.56025,16.17181,15.90493,4469,301,5,455,2.23618E+18,GALAXY,0.04601849,1986,53475,510
1.23765E+18,174.1457596,66.9564021,16.49582,15.01989,14.51034,14.35541,14.31638,1412,301,3,141,3.21785E+18,STAR,-0.000108705,2858,54498,112
1.23766E+18,6.014318169,-1.098934022,19.30004,18.03598,17.45927,17.12182,16.888,4263,301,1,156,4.39106E+17,GALAXY,0.06293438,390,51900,18
1.23765E+18,200.5081031,66.57943527,18.70436,17.43732,16.98066,16.6982,16.52279,1412,301,3,210,5.58488E+17,GALAXY,0.06764524,496,51988,151
1.23767E+18,162.7046697,22.11147488,18.81701,17.58083,17.02033,16.64667,16.44152,5137,301,1,325,2.79337E+18,GALAXY,0.06736444,2481,54086,48
1.23765E+18,131.5370813,54.28729307,18.35061,17.36478,17.06114,16.92427,16.85657,1411,301,2,58,3.56578E+18,STAR,-0.000103612,3167,54822,212
1.23765E+18,185.1061132,-1.610847965,18.58906,17.24631,16.65734,16.30918,16.11767,1231,301,6,106,3.75068E+17,GALAXY,0.06891654,333,52313,523
1.23765E+18,197.2828323,-1.595714845,18.29363,17.22836,16.78056,16.45511,16.2948,1231,301,6,187,3.82915E+17,GALAXY,0.08390605,340,51990,396
1.23766E+18,177.7591767,50.98205816,18.75123,17.32935,16.76801,16.55424,16.43891,2964,301,6,291,3.57259E+18,STAR,-0.000462919,3173,54849,408
1.23767E+18,219.6479821,19.82612597,17.17373,15.82711,15.32543,15.14821,15.08661,5194,301,6,680,3.3372E+18,STAR,-0.000517524,2964,54632,125
1.23767E+18,137.2149184,14.4152013,18.98633,17.49784,16.61848,16.20087,15.92765,5194,301,1,157,2.7406E+18,GALAXY,0.1099519,2434,53826,568
1.23765E+18,186.9176539,66.06554539,19.32954,17.38625,16.44856,16.00689,15.69421,1302,301,6,382,6.75654E+17,GALAXY,0.08436498,600,52317,416
1.23766E+18,226.8994886,-1.435576108,17.76861,16.53708,16.4774,16.50348,16.52706,2379,301,5,118,1.03824E+18,STAR,-0.000380032,922,52426,571
1.23767E+18,145.4426791,15.83601785,18.69861,17.69766,17.38024,17.24881,17.1924,5935,301,4,194,1.07896E+19,STAR,0.000377189,9583,57809,368
1.23766E+18,117.0888624,20.50588192,19.02807,17.85044,17.79875,17.85651,17.89734,3605,301,3,46,1.42204E+18,STAR,0.000176505,1263,52708,91
1.23766E+18,175.1982853,7.516194643,17.4498,17.16278,16.90354,16.51114,16.47928,3841,301,4,69,1.82407E+18,QSO,0.1299742,1620,53137,392
1.23767E+18,158.5943565,26.14263848,18.15396,17.23699,16.91828,16.76634,16.73904,5061,301,1,292,1.17793E+19,STAR,0.000416444,10462,58158,567
1.23766E+18,122.1356687,20.53736727,18.97871,17.5744,17.14967,16.867,16.61525,4335,301,3,73,2.16745E+18,GALAXY,0.03817844,1925,53327,354
1.23767E+18,144.4519258,28.81527184,19.30222,19.13122,19.00269,19.09607,19.09103,4569,301,5,223,2.18885E+18,QSO,0.9503177,1944,53385,379
1.23767E+18,145.3556318,29.14707018,19.42462,17.07603,16.70353,15.63117,15.40229,4569,301,5,229,2.18889E+18,STAR,2.26E-05,1944,53385,522
1.23768E+18,333.3839797,2.389591884,19.23838,19.02667,18.69237,18.63152,18.69464,7712,301,4,152,1.27689E+19,QSO,1.27844,11341,58428,258
